val_loss,val_acc,loss,acc,lr
2.281670025507609,0.109,2.2819263535252325,0.12666666666666668,9.999999747378752e-05
2.2801862468719483,0.11266666666666666,2.2802504114221644,0.1212037037037037,9.999999747378752e-05
2.278420882542928,0.109,2.2783677698064735,0.13266666666666665,9.999999747378752e-05
2.2762427584330243,0.116,2.276212779009784,0.14022222222222222,9.999999747378752e-05
2.273407609939575,0.151,2.273838516941777,0.14574074074074075,9.999999747378752e-05
2.2705603402455647,0.18716666666666668,2.271174426679258,0.16716666666666666,9.999999747378752e-05
2.2678821144104004,0.18916666666666668,2.268104797080711,0.18911111111111112,9.999999747378752e-05
2.263897819519043,0.20966666666666667,2.264812174408524,0.20583333333333334,9.999999747378752e-05
2.259566074371338,0.25283333333333335,2.261011657714844,0.22131481481481483,9.999999747378752e-05
2.25524821917216,0.25333333333333335,2.2566835934674296,0.24016666666666667,9.999999747378752e-05
2.2496730308532715,0.2648333333333333,2.251698769180863,0.2514814814814815,9.999999747378752e-05
2.2436260662078857,0.27,2.2460795290205215,0.2721296296296296,9.999999747378752e-05
2.2371279525756838,0.3238333333333333,2.2395275935420282,0.2727037037037037,9.999999747378752e-05
2.2289144388834634,0.29133333333333333,2.2320593949070684,0.3063888888888889,9.999999747378752e-05
2.2195170249938965,0.29483333333333334,2.2233289690370914,0.30407407407407405,9.999999747378752e-05
2.2087337849934894,0.2946666666666667,2.213103178306862,0.3138148148148148,9.999999747378752e-05
2.1955711720784503,0.3285,2.2013270729206225,0.3125,9.999999747378752e-05
2.180877499262492,0.3238333333333333,2.187398077364321,0.33311111111111114,9.999999747378752e-05
2.1635600878397625,0.3468333333333333,2.171219955444336,0.333037037037037,9.999999747378752e-05
2.1426706326802574,0.33366666666666667,2.1523080392766882,0.3475185185185185,9.999999747378752e-05
2.1195754667917885,0.3415,2.1302932621284767,0.3465,9.999999747378752e-05
2.092249559402466,0.3451666666666667,2.1048944864626282,0.35564814814814816,9.999999747378752e-05
2.0613192628224692,0.36916666666666664,2.075964954941361,0.3607962962962963,9.999999747378752e-05
2.02737646261851,0.37166666666666665,2.04337971051534,0.3706851851851852,9.999999747378752e-05
1.98966748046875,0.38416666666666666,2.007406840218438,0.3779074074074074,9.999999747378752e-05
1.949700960477193,0.3875,1.96857738021568,0.3914814814814815,9.999999747378752e-05
1.9080898679097493,0.4171666666666667,1.9274780692347773,0.3986296296296296,9.999999747378752e-05
1.8643639351526897,0.42083333333333334,1.8847177270959925,0.41924074074074075,9.999999747378752e-05
1.820385939915975,0.44383333333333336,1.8408650688595243,0.4279074074074074,9.999999747378752e-05
1.7758188826243082,0.451,1.7965314485761854,0.44707407407407407,9.999999747378752e-05
1.7310654792785645,0.4645,1.7519052652429652,0.46090740740740743,9.999999747378752e-05
1.6871772921880086,0.47533333333333333,1.7073836855005335,0.47655555555555557,9.999999747378752e-05
1.6422993380228679,0.49866666666666665,1.6628198563611065,0.4872962962962963,9.999999747378752e-05
1.5987722142537435,0.5076666666666667,1.6186473710095441,0.5030740740740741,9.999999747378752e-05
1.5550873012542725,0.5248333333333334,1.5747952502921776,0.5188888888888888,9.999999747378752e-05
1.5122837791442871,0.5436666666666666,1.5315345622168648,0.5303148148148148,9.999999747378752e-05
1.4707246907552083,0.5511666666666667,1.4891759471186885,0.5472592592592592,9.999999747378752e-05
1.429737554550171,0.5678333333333333,1.448030979015209,0.5614074074074074,9.999999747378752e-05
1.3906217470169067,0.584,1.4082516131224456,0.575037037037037,9.999999747378752e-05
1.35285684967041,0.5995,1.3698705906691375,0.5904259259259259,9.999999747378752e-05
1.3161674067179363,0.6125,1.3327735709084405,0.6042777777777778,9.999999747378752e-05
1.2810110569000244,0.6226666666666667,1.2969902819880732,0.6199259259259259,9.999999747378752e-05
1.2469455099105835,0.6306666666666667,1.2625559198591445,0.6307222222222222,9.999999747378752e-05
1.2135896555582681,0.647,1.2290566634778624,0.6426666666666667,9.999999747378752e-05
1.1812786877950032,0.6568333333333334,1.196576926337348,0.6548703703703703,9.999999747378752e-05
1.1510979471206666,0.662,1.1650642842893246,0.6661851851851852,9.999999747378752e-05
1.1204853970209758,0.6805,1.134658291587123,0.6733888888888889,9.999999747378752e-05
1.0906001666386922,0.6891666666666667,1.1050036090921473,0.6867037037037037,9.999999747378752e-05
1.0624295543034872,0.702,1.0761645752942122,0.6955740740740741,9.999999747378752e-05
1.0348781216939291,0.709,1.048260839426959,0.7064444444444444,9.999999747378752e-05
1.0080244404474894,0.7195,1.0211486791681361,0.7127777777777777,9.999999747378752e-05
0.9820058326721192,0.7271666666666666,0.995024538340392,0.7223888888888889,9.999999747378752e-05
0.9574237829844157,0.7303333333333333,0.969633448600769,0.7299629629629629,9.999999747378752e-05
0.9327713378270467,0.7381666666666666,0.9452448124532347,0.7359814814814815,9.999999747378752e-05
0.9096503148078918,0.7441666666666666,0.9217812748308535,0.7431481481481481,9.999999747378752e-05
0.8879926206270854,0.7448333333333333,0.8991488565868802,0.750462962962963,9.999999747378752e-05
0.8660721901257833,0.757,0.8774559914094431,0.7553518518518518,9.999999747378752e-05
0.846007758140564,0.7596666666666667,0.8566069869288692,0.7607407407407407,9.999999747378752e-05
0.8260439988772075,0.7648333333333334,0.8366581298510234,0.7657407407407407,9.999999747378752e-05
0.8070979115168253,0.7693333333333333,0.8175046001187077,0.771,9.999999747378752e-05
0.789153170744578,0.7726666666666666,0.7991765339992665,0.7757222222222222,9.999999747378752e-05
0.7713692506154378,0.7776666666666666,0.7815798394944933,0.7800370370370371,9.999999747378752e-05
0.7547079242070516,0.7815,0.7647704964037295,0.7847222222222222,9.999999747378752e-05
